,category,amt,first,last,gender,street,city,state,lat,long,merch_lat,merch_long,is_fraud,trans_datetime,age,geometry
137,home,264.35,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,44.0943,-69.4828,43.587502,-69.087141,1,2019-01-12 23:12:53,49,POINT (-69.087141 43.587502)
138,grocery_pos,278.32,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,43.045176,-73.21257299999999,1,2019-01-12 23:24:14,53,POINT (-73.21257299999999 43.045176)
139,misc_net,696.76,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,42.1767,-79.9416,42.280156,-79.500383,1,2019-01-12 23:32:25,79,POINT (-79.500383 42.280156)
140,food_dining,119.72,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,44.0943,-69.4828,44.98224,-70.24853,1,2019-01-12 23:44:24,49,POINT (-70.24853 44.98224)
141,misc_net,741.88,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,42.342886,-73.446027,1,2019-01-12 23:51:28,53,POINT (-73.446027 42.342886)
142,shopping_net,1116.8,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,41.0233,-98.9041,41.192006,-99.230584,1,2019-01-12 23:57:00,51,POINT (-99.230584 41.192006)
143,grocery_pos,320.6,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,41.0233,-98.9041,41.867565,-99.096279,1,2019-01-13 00:14:26,51,POINT (-99.096279 41.867565)
144,shopping_pos,952.08,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,30.803533,-88.14011500000001,1,2019-01-13 00:49:04,53,POINT (-88.14011500000001 30.803533)
145,shopping_net,1060.34,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,31.602312,-88.685518,1,2019-01-13 01:31:07,53,POINT (-88.685518 31.602312)
146,gas_transport,7.42,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,41.422777,-74.859228,1,2019-01-13 01:35:25,53,POINT (-74.859228 41.422777)
147,grocery_pos,276.8,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,41.0233,-98.9041,41.700959000000005,-98.207349,1,2019-01-13 01:59:04,51,POINT (-98.207349 41.700959000000005)
148,grocery_pos,336.2,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,41.0233,-98.9041,41.965421,-98.334757,1,2019-01-13 02:16:47,51,POINT (-98.334757 41.965421)
149,grocery_pos,303.03,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,41.514476,-74.971581,1,2019-01-13 02:49:06,53,POINT (-74.971581 41.514476)
150,grocery_pos,308.84,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,41.5205,-80.0573,42.194299,-80.572425,1,2019-01-13 07:26:22,52,POINT (-80.572425 42.194299)
151,kids_pets,19.19,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,30.917934,-88.582726,1,2019-01-13 13:32:07,53,POINT (-88.582726 30.917934)
152,shopping_net,1033.78,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,41.5205,-80.0573,41.609588,-80.17312700000001,1,2019-01-13 17:01:46,52,POINT (-80.17312700000001 41.609588)
153,shopping_net,994.92,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,38.075623,-122.14827,1,2019-01-13 21:10:28,70,POINT (-122.14827 38.075623)
154,shopping_net,859.46,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,41.5205,-80.0573,41.872,-79.60297,1,2019-01-13 22:00:13,52,POINT (-79.60297 41.872)
155,shopping_net,919.17,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,41.855776,-74.964042,1,2019-01-13 22:01:22,53,POINT (-74.964042 41.855776)
156,shopping_net,1062.95,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,41.0233,-98.9041,41.942402,-98.005584,1,2019-01-13 22:01:25,51,POINT (-98.005584 41.942402)
157,shopping_pos,770.94,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,41.0233,-98.9041,41.569284,-98.87645,1,2019-01-13 22:17:49,51,POINT (-98.87645 41.569284)
158,shopping_pos,728.77,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,41.5205,-80.0573,41.250399,-79.519284,1,2019-01-13 22:24:58,52,POINT (-79.519284 41.250399)
159,kids_pets,25.27,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,31.146301,-89.003622,1,2019-01-13 22:35:51,53,POINT (-89.003622 31.146301)
160,misc_net,816.89,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,37.301768,-122.469759,1,2019-01-13 23:04:16,70,POINT (-122.469759 37.301768)
161,kids_pets,23.18,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,30.209,-88.98198199999999,1,2019-01-13 23:10:28,53,POINT (-88.98198199999999 30.209)
162,shopping_net,976.64,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,41.419539,-74.35322,1,2019-01-13 23:17:00,53,POINT (-74.35322 41.419539)
163,entertainment,510.59,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,41.0233,-98.9041,41.213009,-98.097519,1,2019-01-13 23:17:38,51,POINT (-98.097519 41.213009)
164,grocery_pos,307.5,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,37.5925,-122.356511,1,2019-01-13 23:28:38,70,POINT (-122.356511 37.5925)
165,kids_pets,20.96,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,41.5205,-80.0573,41.100634,-79.38016,1,2019-01-13 23:33:40,52,POINT (-79.38016 41.100634)
166,home,224.94,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,30.344517,-88.770517,1,2019-01-13 23:39:20,53,POINT (-88.770517 30.344517)
167,misc_net,790.35,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,37.033841,-121.371988,1,2019-01-13 23:45:34,70,POINT (-121.371988 37.033841)
168,shopping_net,870.97,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,42.433841,-73.699107,1,2019-01-13 23:50:02,53,POINT (-73.699107 42.433841)
169,misc_net,916.87,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,42.550435,-73.371565,1,2019-01-13 23:55:25,53,POINT (-73.371565 42.550435)
170,misc_net,714.88,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,42.4069,-74.1528,42.686461,-75.038985,1,2019-01-13 23:56:26,53,POINT (-75.038985 42.686461)
171,shopping_net,1065.43,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,41.0233,-98.9041,41.880236,-98.612455,1,2019-01-13 23:57:30,51,POINT (-98.612455 41.880236)
172,misc_net,813.73,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,31.703636,-87.50784499999999,1,2019-01-14 00:18:25,53,POINT (-87.50784499999999 31.703636)
173,entertainment,417.97,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,41.530432,-72.937586,1,2019-01-14 00:22:36,37,POINT (-72.937586 41.530432)
174,grocery_pos,306.81,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,36.502259,-122.323669,1,2019-01-14 00:27:32,70,POINT (-122.323669 36.502259)
175,gas_transport,12.57,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,36.860137,-122.217748,1,2019-01-14 00:37:01,70,POINT (-122.217748 36.860137)
176,grocery_pos,324.87,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,41.603137,-99.129649,1,2019-01-14 00:46:52,90,POINT (-99.129649 41.603137)
177,grocery_pos,325.86,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,36.115,-84.0438,35.825271,-84.886528,1,2019-01-14 01:31:56,43,POINT (-84.886528 35.825271)
178,grocery_net,16.44,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,40.869894,-99.153196,1,2019-01-14 01:41:08,90,POINT (-99.153196 40.869894)
179,grocery_pos,277.53,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,36.59875,-121.38393700000002,1,2019-01-14 01:42:55,70,POINT (-121.38393700000002 36.59875)
180,misc_pos,8.56,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,40.813814,-73.4205,1,2019-01-14 02:13:19,37,POINT (-73.4205 40.813814)
181,grocery_pos,328.57,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,36.115,-84.0438,35.281327000000005,-84.797388,1,2019-01-14 02:19:09,43,POINT (-84.797388 35.281327000000005)
182,grocery_net,13.2,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,42.024265,-98.441592,1,2019-01-14 02:27:08,90,POINT (-98.441592 42.024265)
183,grocery_pos,377.28,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,30.707366,-88.776325,1,2019-01-14 02:43:50,53,POINT (-88.776325 30.707366)
184,misc_pos,7.24,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,31.427686,-88.056135,1,2019-01-14 02:52:48,53,POINT (-88.056135 31.427686)
185,misc_pos,8.54,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,40.784122,-72.888488,1,2019-01-14 03:08:13,37,POINT (-72.888488 40.784122)
186,misc_net,801.35,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.860218,-78.037255,1,2019-01-14 03:14:00,32,POINT (-78.037255 35.860218)
187,entertainment,549.13,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,40.392225,-73.195537,1,2019-01-14 03:20:21,37,POINT (-73.195537 40.392225)
188,food_dining,96.57,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,41.386059,-73.709579,1,2019-01-14 03:26:52,37,POINT (-73.709579 41.386059)
189,misc_net,746.43,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.549423,-79.98615699999999,1,2019-01-14 03:49:26,32,POINT (-79.98615699999999 35.549423)
190,shopping_pos,747.46,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,31.460253,-89.039611,1,2019-01-14 05:02:51,53,POINT (-89.039611 31.460253)
191,entertainment,522.21,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,31.63293,-88.401395,1,2019-01-14 07:50:14,53,POINT (-88.401395 31.63293)
192,grocery_net,12.95,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,40.701366,-98.890275,1,2019-01-14 08:44:25,90,POINT (-98.890275 40.701366)
193,gas_transport,10.72,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,29.970693,-88.339839,1,2019-01-14 09:05:50,53,POINT (-88.339839 29.970693)
194,gas_transport,8.25,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,37.259809,-121.89842,1,2019-01-14 09:30:36,70,POINT (-121.89842 37.259809)
195,shopping_pos,839.35,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,42.337832,-99.34228,1,2019-01-14 16:15:46,90,POINT (-99.34228 42.337832)
196,personal_care,22.22,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,41.561246,-72.498305,1,2019-01-14 20:19:07,37,POINT (-72.498305 41.561246)
197,health_fitness,21.47,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,40.207719,-72.448746,1,2019-01-14 22:10:43,37,POINT (-72.448746 40.207719)
198,shopping_net,1169.82,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.849003,-78.63815600000001,1,2019-01-14 22:23:44,32,POINT (-78.63815600000001 35.849003)
199,misc_net,690.81,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.439158,-78.609636,1,2019-01-14 22:23:54,32,POINT (-78.609636 35.439158)
200,shopping_pos,969.64,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,37.3304,-121.7913,36.709536,-122.649175,1,2019-01-14 22:28:37,70,POINT (-122.649175 36.709536)
201,shopping_net,896.28,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,36.115,-84.0438,36.450895,-84.73354599999999,1,2019-01-14 22:54:29,43,POINT (-84.73354599999999 36.450895)
202,home,249.87,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,30.727198,-88.49914799999999,1,2019-01-14 22:56:50,53,POINT (-88.49914799999999 30.727198)
203,shopping_net,1034.21,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,41.12487,-100.349332,1,2019-01-14 23:17:22,90,POINT (-100.349332 41.12487)
204,food_dining,121.62,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,40.544371000000005,-98.726597,1,2019-01-14 23:18:12,90,POINT (-98.726597 40.544371000000005)
205,shopping_net,964.77,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,36.115,-84.0438,35.818065999999995,-84.116764,1,2019-01-14 23:18:17,43,POINT (-84.116764 35.818065999999995)
206,travel,10.2,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,30.7145,-88.0918,31.648465,-88.117149,1,2019-01-14 23:36:30,53,POINT (-88.117149 31.648465)
207,kids_pets,20.63,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.549738,-78.076512,1,2019-01-14 23:43:47,32,POINT (-78.076512 35.549738)
208,kids_pets,22.91,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,40.45801,-72.767152,1,2019-01-14 23:51:31,37,POINT (-72.767152 40.45801)
209,gas_transport,18.33,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,38.636987,-87.260265,1,2019-01-15 00:14:01,65,POINT (-87.260265 38.636987)
210,grocery_pos,297.74,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,34.233493,-78.37637,1,2019-01-15 00:21:45,32,POINT (-78.37637 34.233493)
211,shopping_pos,727.13,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,40.394605,-72.973021,1,2019-01-15 00:31:47,37,POINT (-72.973021 40.394605)
212,grocery_pos,310.15,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,36.115,-84.0438,36.093631,-83.634203,1,2019-01-15 00:35:28,43,POINT (-83.634203 36.093631)
213,food_dining,118.23,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,40.847942,-73.34819499999999,1,2019-01-15 00:42:21,37,POINT (-73.34819499999999 40.847942)
214,grocery_net,10.7,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,44.133238,-71.199578,1,2019-01-15 00:46:33,69,POINT (-71.199578 44.133238)
215,grocery_pos,305.14,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,39.049583,-88.118418,1,2019-01-15 00:52:53,65,POINT (-88.118418 39.049583)
216,grocery_net,15.05,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,42.015822,-98.943391,1,2019-01-15 01:07:04,90,POINT (-98.943391 42.015822)
217,gas_transport,19.36,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,40.030227,-88.445203,1,2019-01-15 01:43:34,65,POINT (-88.445203 40.030227)
218,grocery_pos,328.58,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.808195,-79.179802,1,2019-01-15 02:31:09,32,POINT (-79.179802 35.808195)
219,grocery_pos,326.68,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,43.710766,-70.368881,1,2019-01-15 02:46:07,69,POINT (-70.368881 43.710766)
220,grocery_pos,331.43,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.755802,-78.38800400000001,1,2019-01-15 03:07:43,32,POINT (-78.38800400000001 35.755802)
221,grocery_pos,331.2,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,40.564488,-72.872646,1,2019-01-15 08:59:45,37,POINT (-72.872646 40.564488)
222,grocery_net,15.25,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,43.928791,-71.837784,1,2019-01-15 09:12:27,69,POINT (-71.837784 43.928791)
223,misc_net,760.83,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.645903999999994,-79.26185799999999,1,2019-01-15 09:37:51,32,POINT (-79.26185799999999 35.645903999999994)
224,shopping_net,990.43,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,43.452584,-71.90468100000001,1,2019-01-15 14:02:32,69,POINT (-71.90468100000001 43.452584)
225,shopping_net,905.28,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,40.204533000000005,-86.536263,1,2019-01-15 15:15:18,65,POINT (-86.536263 40.204533000000005)
226,shopping_pos,936.13,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,43.767691,-71.59021700000001,1,2019-01-15 21:27:23,69,POINT (-71.59021700000001 43.767691)
227,travel,10.29,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,35.102385,-79.953349,1,2019-01-15 22:05:57,32,POINT (-79.953349 35.102385)
228,grocery_pos,308.33,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,42.768322,-71.629723,1,2019-01-15 22:22:01,69,POINT (-71.629723 42.768322)
229,shopping_net,1104.91,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,36.115,-84.0438,37.015648,-84.48858800000001,1,2019-01-15 22:24:12,43,POINT (-84.48858800000001 37.015648)
230,shopping_net,925.74,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,34.915625,-79.223466,1,2019-01-15 22:25:55,32,POINT (-79.223466 34.915625)
231,misc_net,737.43,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,36.115,-84.0438,35.260901000000004,-83.94848499999999,1,2019-01-15 22:29:28,43,POINT (-83.94848499999999 35.260901000000004)
232,shopping_net,860.8,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,42.924993,-70.861538,1,2019-01-15 22:36:23,69,POINT (-70.861538 42.924993)
233,misc_net,851.71,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,40.461654,-98.987825,1,2019-01-15 22:50:32,90,POINT (-98.987825 40.461654)
234,shopping_pos,752.47,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,39.847293,-87.258574,1,2019-01-15 22:50:43,65,POINT (-87.258574 39.847293)
235,shopping_pos,816.78,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,44.326146,-71.41606999999999,1,2019-01-15 22:57:35,69,POINT (-71.41606999999999 44.326146)
236,shopping_net,1124.01,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,40.65072,-98.820629,1,2019-01-15 23:01:10,90,POINT (-98.820629 40.65072)
237,kids_pets,19.52,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,39.96727,-73.03495799999999,1,2019-01-15 23:04:43,37,POINT (-73.03495799999999 39.96727)
238,misc_net,773.75,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,43.295628,-71.843058,1,2019-01-15 23:08:19,69,POINT (-71.843058 43.295628)
239,shopping_net,1140.41,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,41.4193,-99.3844,41.151133,-99.38238,1,2019-01-15 23:12:27,90,POINT (-99.38238 41.151133)
240,personal_care,20.09,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,41.484523,-73.025995,1,2019-01-15 23:19:23,37,POINT (-73.025995 41.484523)
241,grocery_pos,335.96,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,39.501464,-88.092152,1,2019-01-15 23:19:57,65,POINT (-88.092152 39.501464)
242,shopping_net,1062.87,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,35.0583,-79.008,34.514466,-79.36057,1,2019-01-15 23:23:32,32,POINT (-79.36057 34.514466)
243,shopping_net,1022.11,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,38.782536,-86.822568,1,2019-01-15 23:32:09,65,POINT (-86.822568 38.782536)
244,food_dining,149.42,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,40.8095,-72.8229,41.729858,-72.059899,1,2019-01-15 23:56:37,37,POINT (-72.059899 41.729858)
245,grocery_pos,310.76,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,40.049127,-78.352387,1,2019-01-16 00:18:15,28,POINT (-78.352387 40.049127)
246,grocery_pos,282.6,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,40.020342,-77.879736,1,2019-01-16 01:09:11,28,POINT (-77.879736 40.020342)
247,grocery_pos,330.32,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,42.4483,-95.1726,43.01231,-94.607227,1,2019-01-16 01:52:01,76,POINT (-94.607227 43.01231)
248,grocery_pos,304.17,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,40.540395,-78.598952,1,2019-01-16 03:07:24,28,POINT (-78.598952 40.540395)
249,grocery_pos,279.83,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,40.204814,-78.031492,1,2019-01-16 03:13:11,28,POINT (-78.031492 40.204814)
250,misc_net,685.26,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,39.705215,-77.786089,1,2019-01-16 03:31:10,28,POINT (-77.786089 39.705215)
251,grocery_pos,301.4,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,41.005805,-77.12290300000001,1,2019-01-16 07:33:15,28,POINT (-77.12290300000001 41.005805)
252,gas_transport,20.49,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,40.474157,-86.853301,1,2019-01-16 09:57:27,65,POINT (-86.853301 40.474157)
253,shopping_net,999.36,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,44.360791,-71.016677,1,2019-01-16 15:40:44,69,POINT (-71.016677 44.360791)
254,grocery_pos,311.01,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,42.4483,-95.1726,42.088057,-95.20756,1,2019-01-16 16:11:37,76,POINT (-95.20756 42.088057)
255,shopping_net,1095.21,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,44.318722,-70.93180600000001,1,2019-01-16 22:08:34,69,POINT (-70.93180600000001 44.318722)
256,shopping_pos,793.22,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,42.4483,-95.1726,43.021782,-94.606249,1,2019-01-16 22:27:43,76,POINT (-94.606249 43.021782)
257,misc_net,719.14,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,43.321286,-71.358886,1,2019-01-16 22:37:45,69,POINT (-71.358886 43.321286)
258,shopping_net,1056.23,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,40.23648,-77.856832,1,2019-01-16 22:43:14,28,POINT (-77.856832 40.23648)
259,shopping_net,929.9,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,40.375468,-77.12915,1,2019-01-16 22:54:34,28,POINT (-77.12915 40.375468)
260,shopping_pos,893.91,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,39.5803,-87.4616,40.358112,-86.67410100000001,1,2019-01-16 23:03:46,65,POINT (-86.67410100000001 40.358112)
261,shopping_pos,838.04,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,43.240828,-71.827411,1,2019-01-16 23:05:55,69,POINT (-71.827411 43.240828)
262,misc_net,758.13,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,44.088306,-71.272182,1,2019-01-16 23:17:02,69,POINT (-71.272182 44.088306)
263,shopping_net,1125.31,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,40.5046,-77.7186,39.839436,-77.286704,1,2019-01-16 23:32:14,28,POINT (-77.286704 39.839436)
264,kids_pets,6.01,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,43.745,-70.9092,44.052707,-70.877493,1,2019-01-16 23:55:02,69,POINT (-70.877493 44.052707)
